

Training : at 	1526647374.9630666
 Epoch :0, 	Average cost:2.1537230986135976

 Dev Accuracy : 18.181818181818183
 Average Dev Cost : 
 2.1344
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
race:time			IsA	HasProperty
action:movement			IsA	Synonym
world:experience			IsA	IsA
snow:weather			IsA	PartOf
room:space			IsA	Synonym
temperature:weather			IsA	PartOf
power:business			IsA	IsA
milk:cheese			IsA	Antonym
house:wall			IsA	HasA
branch:tree			IsA	PartOf
health:death			IsA	Antonym
base:top			IsA	Antonym
union:place			IsA	IsA
army:war			IsA	PartOf
steel:iron			IsA	MadeOf
metal:plastic			IsA	Antonym
actor:actress			IsA	Synonym
row:table			IsA	PartOf
rain:water			IsA	MadeOf
string:line			IsA	Synonym
person:belief			IsA	HasA
disease:illness			IsA	IsA
book:idea			IsA	HasA
food:life			IsA	PartOf
beer:water			IsA	HasA
credit:payment			IsA	IsA
tongue:mouth			IsA	PartOf
library:book			IsA	HasA
act:performance			IsA	Synonym
son:child			IsA	IsA
lake:water			IsA	MadeOf
noise:sound			IsA	Synonym
boy:girl			IsA	Antonym
scene:film			IsA	PartOf
call:text			IsA	Antonym
report:story			IsA	IsA
life:fun			IsA	HasProperty
theory:fact			IsA	Antonym
fun:life			IsA	PartOf
line:circle			IsA	Antonym
adult:person			IsA	IsA
house:community			IsA	IsA
mark:design			IsA	IsA
bone:muscle			IsA	Antonym
cloud:sun			IsA	Antonym
work:use			IsA	IsA
land:soil			IsA	Synonym
map:plan			IsA	Synonym
life:experience			IsA	IsA
time:newspaper			IsA	IsA
world:ocean			IsA	HasA
america:president			IsA	HasA
school:out			IsA	HasProperty
mind:matter			IsA	Antonym
peace:war			IsA	Antonym
word:letter			IsA	MadeOf
organ:instrument			IsA	IsA
floor:room			IsA	PartOf
sheet:paper			IsA	IsA
stone:water			IsA	Antonym
paper:article			IsA	IsA
data:information			IsA	Synonym
river:land			IsA	Antonym
paper:metal			IsA	Antonym
word:letter			IsA	HasA
information:democracy			IsA	IsA
world:place			IsA	IsA
car:wheel			IsA	HasA
card:paper			IsA	MadeOf
religion:science			IsA	Antonym
practice:exercise			IsA	Synonym
garden:house			IsA	Antonym
head:human			IsA	PartOf
child:girl			IsA	Synonym
game:play			IsA	Synonym
point:view			IsA	Synonym
heel:foot			IsA	PartOf
middle:side			IsA	Antonym
song:title			IsA	HasA
language:tongue			IsA	Synonym
book:paper			IsA	MadeOf
road:place			IsA	IsA
student:professor			IsA	Antonym
eye:face			IsA	PartOf
sea:place			IsA	IsA
basement:house			IsA	PartOf
house:garden			IsA	HasA
computer:mouse			IsA	HasA
life:soul			IsA	Synonym
tour:travel			IsA	IsA
east:west			IsA	Antonym
order:state			IsA	IsA
bedroom:house			IsA	PartOf
room:wall			IsA	HasA
enemy:friend			IsA	Antonym
world:mountain			IsA	HasA
exercise:fun			IsA	HasProperty
function:purpose			IsA	Synonym
future:present			IsA	Antonym
tax:money			IsA	MadeOf
person:kind			IsA	HasProperty
line:poem			IsA	PartOf
box:something			IsA	HasA
size:volume			IsA	Synonym
child:parent			IsA	Antonym
case:cover			IsA	IsA
milk:water			IsA	Antonym
bread:meat			IsA	Antonym
article:document			IsA	PartOf
river:sea			IsA	Antonym
choice:range			IsA	Synonym
network:business			IsA	IsA
thumb:finger			IsA	IsA
relationship:state			IsA	IsA
paper:light			IsA	HasProperty
chapter:text			IsA	PartOf
sentence:word			IsA	HasA
practice:theory			IsA	Antonym
rain:water			IsA	IsA
warmth:comfort			IsA	HasProperty
letter:word			IsA	PartOf
bird:animal			IsA	IsA
trust:faith			IsA	PartOf
pen:ink			IsA	HasA
car:new			IsA	HasProperty
song:sound			IsA	IsA
football:ball			IsA	Synonym
balance:account			IsA	PartOf
copy:image			IsA	Synonym
castle:place			IsA	IsA
top:foot			IsA	Antonym
drive:work			IsA	IsA
light:energy			IsA	IsA
child:parent			IsA	HasA
faith:religion			IsA	Synonym
subject:sentence			IsA	PartOf
radio:television			IsA	Antonym
church:altar			IsA	HasA
friend:person			IsA	HasProperty
tea:food			IsA	IsA
room:chair			IsA	HasA
circle:triangle			IsA	Antonym
play:fun			IsA	IsA
air:oxygen			IsA	MadeOf
blue:orange			IsA	Antonym
dream:reality			IsA	Antonym
play:drama			IsA	Synonym
relief:aid			IsA	IsA
home:street			IsA	Antonym
divorce:marriage			IsA	Antonym
nation:country			IsA	IsA
aid:help			IsA	Synonym
parent:family			IsA	IsA
atom:molecule			IsA	PartOf
date:point			IsA	IsA
waste:rubbish			IsA	Synonym
patient:person			IsA	IsA
shop:place			IsA	IsA
sheet:page			IsA	Synonym
faith:trust			IsA	IsA
person:information			IsA	HasA
brain:head			IsA	PartOf
fruit:food			IsA	IsA
city:town			IsA	Synonym
dinner:party			IsA	IsA
road:traffic			IsA	HasA
person:hand			IsA	HasA
day:morning			IsA	Antonym
image:figure			IsA	Synonym
information:book			IsA	PartOf
country:border			IsA	HasA
sun:star			IsA	HasProperty
touch:contact			IsA	HasProperty
heart:muscle			IsA	MadeOf
home:house			IsA	Synonym
knowledge:science			IsA	Synonym
cell:body			IsA	PartOf
use:benefit			IsA	Synonym
costume:dress			IsA	IsA
team:individual			IsA	Antonym
family:fun			IsA	HasProperty
home:bedroom			IsA	HasA
column:table			IsA	PartOf
rock:music			IsA	IsA
material:information			IsA	IsA
noise:sound			IsA	HasProperty
land:earth			IsA	PartOf
music:speech			IsA	Antonym
police:law			IsA	Synonym
father:family			IsA	PartOf
box:food			IsA	HasA
rain:sun			IsA	Antonym
child:person			IsA	IsA
order:direction			IsA	Synonym
computer:virus			IsA	HasA
customer:person			IsA	IsA
oil:vinegar			IsA	Antonym
blood:body			IsA	PartOf
line:text			IsA	IsA
water:weight			IsA	HasA
face:body			IsA	PartOf
oxygen:water			IsA	PartOf
window:house			IsA	PartOf
tree:forest			IsA	PartOf
fine:good			IsA	Synonym
baby:love			IsA	Synonym
china:asia			IsA	PartOf
house:floor			IsA	HasA
market:business			IsA	IsA
baby:girl			IsA	IsA
cookie:text			IsA	IsA
everything:matter			IsA	MadeOf
war:fight			IsA	IsA
work:practice			IsA	Synonym
news:history			IsA	Antonym
book:collection			IsA	IsA
house:furniture			IsA	HasA
female:male			IsA	Antonym
department:place			IsA	IsA
steam:water			IsA	Antonym
letter:alphabet			IsA	PartOf
pupil:class			IsA	PartOf
neck:body			IsA	PartOf
link:chain			IsA	PartOf
letter:document			IsA	IsA
entertainment:fun			IsA	HasProperty
toilet:bathroom			IsA	Synonym
world:country			IsA	MadeOf
village:town			IsA	IsA
face:nose			IsA	HasA
price:free			IsA	Antonym
john:man			IsA	Synonym
idea:image			IsA	Synonym
box:case			IsA	Synonym
time:pass			IsA	HasProperty
window:wall			IsA	Antonym
country:government			IsA	HasA
home:residence			IsA	Synonym
lunch:meal			IsA	IsA
party:work			IsA	Antonym
 Test Accuracy :23.665893271461716
 Epoch :5, 	Average cost:1.0292833005940472

 Dev Accuracy : 21.678321678321677
 Average Dev Cost : 
 1.9550
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
dog:tail			IsA	HasA
floor:carpet			IsA	Antonym
minister:work			IsA	IsA
dog:pet			IsA	IsA
college:school			IsA	Synonym
keyboard:key			IsA	HasA
steam:water			IsA	MadeOf
woman:job			IsA	HasA
bedroom:floor			IsA	HasA
cell:tissue			IsA	PartOf
car:bike			IsA	Antonym
room:house			IsA	PartOf
beach:place			IsA	IsA
meat:fat			IsA	HasA
air:earth			IsA	Antonym
story:interest			IsA	HasProperty
author:book			IsA	PartOf
purpose:plan			IsA	Synonym
moon:sun			IsA	Antonym
house:kitchen			IsA	HasA
time:everything			IsA	IsA
sport:entertainment			IsA	IsA
music:entertainment			IsA	PartOf
time:fleet			IsA	HasProperty
score:number			IsA	IsA
sport:club			IsA	IsA
day:night			IsA	Antonym
design:pattern			IsA	Synonym
book:library			IsA	PartOf
screen:television			IsA	PartOf
soldier:war			IsA	PartOf
bill:money			IsA	IsA
sky:sea			IsA	Antonym
arch:bridge			IsA	PartOf
earth:land			IsA	Synonym
movie:story			IsA	HasA
room:home			IsA	IsA
race:fun			IsA	HasProperty
support:pressure			IsA	Antonym
cast:film			IsA	Entails
increase:rise			IsA	Synonym
navy:marine			IsA	Antonym
joy:pain			IsA	Antonym
friend:person			IsA	IsA
gun:knife			IsA	Antonym
sound:vision			IsA	Antonym
work:tax			IsA	HasProperty
bank:work			IsA	IsA
house:door			IsA	HasA
set:number			IsA	HasA
table:text			IsA	PartOf
nice:france			IsA	PartOf
order:class			IsA	Synonym
trade:exchange			IsA	IsA
family:order			IsA	PartOf
university:college			IsA	IsA
point:time			IsA	Synonym
word:dictionary			IsA	PartOf
mouth:head			IsA	PartOf
staff:school			IsA	MemberOf
disease:health			IsA	Antonym
spring:season			IsA	IsA
night:time			IsA	IsA
tour:france			IsA	PartOf
book:text			IsA	IsA
faith:belief			IsA	Synonym
music:mood			IsA	HasA
head:foot			IsA	Antonym
memory:computer			IsA	PartOf
nation:country			IsA	Synonym
wood:material			IsA	IsA
key:door			IsA	PartOf
player:team			IsA	PartOf
country:town			IsA	Antonym
spirit:person			IsA	IsA
person:friend			IsA	HasA
hand:finger			IsA	HasA
music:fun			IsA	HasProperty
balance:account			IsA	Synonym
article:newspaper			IsA	PartOf
crime:increase			IsA	HasProperty
human:social			IsA	HasProperty
support:act			IsA	IsA
furniture:wood			IsA	MadeOf
school:place			IsA	IsA
chapter:book			IsA	PartOf
wind:rain			IsA	Antonym
tree:forest			IsA	MemberOf
apartment:house			IsA	IsA
life:good			IsA	HasProperty
party:fun			IsA	IsA
island:beach			IsA	HasA
person:parent			IsA	HasA
husband:family			IsA	IsA
water:boil			IsA	HasProperty
home:school			IsA	Antonym
pot:water			IsA	HasA
book:knowledge			IsA	IsA
fire:ice			IsA	Antonym
wife:family			IsA	PartOf
death:war			IsA	PartOf
court:room			IsA	IsA
team:person			IsA	MadeOf
student:teacher			IsA	Antonym
coffee:water			IsA	MadeOf
ceiling:floor			IsA	Antonym
door:car			IsA	PartOf
market:industry			IsA	IsA
word:speech			IsA	IsA
adult:child			IsA	Antonym
car:window			IsA	HasA
love:care			IsA	IsA
kingdom:king			IsA	HasA
river:water			IsA	MadeOf
account:statement			IsA	Synonym
john:son			IsA	Synonym
college:university			IsA	MemberOf
problem:solution			IsA	Antonym
music:television			IsA	Antonym
computer:software			IsA	HasA
heart:muscle			IsA	IsA
head:person			IsA	PartOf
work:book			IsA	IsA
power:control			IsA	Synonym
night:dark			IsA	IsA
head:top			IsA	IsA
court:government			IsA	IsA
fear:safety			IsA	Antonym
north:west			IsA	Antonym
ride:park			IsA	Antonym
computer:machine			IsA	Synonym
record:cd			IsA	Antonym
food:taste			IsA	HasA
god:great			IsA	HasProperty
bread:butter			IsA	Antonym
function:part			IsA	Synonym
money:paper			IsA	MadeOf
person:water			IsA	MadeOf
soldier:army			IsA	PartOf
music:guitar			IsA	MadeOf
order:community			IsA	Synonym
computer:machine			IsA	HasProperty
hall:place			IsA	IsA
house:bedroom			IsA	HasA
blood:water			IsA	HasA
meat:food			IsA	IsA
man:wife			IsA	Antonym
pay:payment			IsA	IsA
organ:body			IsA	PartOf
note:music			IsA	PartOf
state:population			IsA	HasA
person:group			IsA	Antonym
present:time			IsA	IsA
world:water			IsA	HasA
library:collection			IsA	IsA
eye:lens			IsA	HasA
house:window			IsA	HasA
stage:screen			IsA	Antonym
letter:mail			IsA	PartOf
bottle:glass			IsA	MadeOf
parent:family			IsA	MemberOf
rain:snow			IsA	Antonym
door:window			IsA	Antonym
pass:travel			IsA	IsA
head:table			IsA	PartOf
finger:thumb			IsA	Antonym
shower:rain			IsA	Synonym
story:newspaper			IsA	PartOf
food:meat			IsA	MadeOf
rest:peace			IsA	Synonym
wall:room			IsA	PartOf
man:nature			IsA	PartOf
head:tail			IsA	Antonym
sugar:juice			IsA	PartOf
person:god			IsA	HasProperty
weapon:war			IsA	PartOf
nature:industry			IsA	Antonym
picture:book			IsA	PartOf
japan:country			IsA	IsA
page:text			IsA	HasA
fire:light			IsA	HasProperty
army:navy			IsA	Antonym
car:fun			IsA	HasProperty
crime:act			IsA	IsA
company:place			IsA	IsA
data:bit			IsA	MadeOf
heel:toe			IsA	Antonym
tool:work			IsA	IsA
end:middle			IsA	Antonym
student:person			IsA	IsA
book:volume			IsA	Synonym
race:time			IsA	HasProperty
action:movement			IsA	Synonym
world:experience			IsA	IsA
snow:weather			IsA	PartOf
room:space			IsA	Synonym
temperature:weather			IsA	PartOf
power:business			IsA	IsA
milk:cheese			IsA	Antonym
house:wall			IsA	HasA
branch:tree			IsA	PartOf
health:death			IsA	Antonym
base:top			IsA	Antonym
union:place			IsA	IsA
army:war			IsA	PartOf
steel:iron			IsA	MadeOf
metal:plastic			IsA	Antonym
actor:actress			IsA	Synonym
row:table			IsA	PartOf
rain:water			IsA	MadeOf
string:line			IsA	Synonym
person:belief			IsA	HasA
disease:illness			IsA	IsA
book:idea			IsA	HasA
food:life			IsA	PartOf
beer:water			IsA	HasA
credit:payment			IsA	IsA
tongue:mouth			IsA	PartOf
library:book			IsA	HasA
act:performance			IsA	Synonym
son:child			IsA	IsA
lake:water			IsA	MadeOf
noise:sound			IsA	Synonym
boy:girl			IsA	Antonym
scene:film			IsA	PartOf
call:text			IsA	Antonym
report:story			IsA	IsA
life:fun			IsA	HasProperty
theory:fact			IsA	Antonym
fun:life			IsA	PartOf
line:circle			IsA	Antonym
adult:person			IsA	IsA
house:community			IsA	IsA
mark:design			IsA	IsA
bone:muscle			IsA	Antonym
cloud:sun			IsA	Antonym
work:use			IsA	IsA
land:soil			IsA	Synonym
map:plan			IsA	Synonym
life:experience			IsA	IsA
time:newspaper			IsA	IsA
world:ocean			IsA	HasA
america:president			IsA	HasA
school:out			IsA	HasProperty
mind:matter			IsA	Antonym
peace:war			IsA	Antonym
word:letter			IsA	MadeOf
organ:instrument			IsA	IsA
floor:room			IsA	PartOf
sheet:paper			IsA	IsA
stone:water			IsA	Antonym
paper:article			IsA	IsA
data:information			IsA	Synonym
river:land			IsA	Antonym
paper:metal			IsA	Antonym
word:letter			IsA	HasA
information:democracy			IsA	IsA
world:place			IsA	IsA
car:wheel			IsA	HasA
card:paper			IsA	MadeOf
religion:science			IsA	Antonym
practice:exercise			IsA	Synonym
garden:house			IsA	Antonym
head:human			IsA	PartOf
child:girl			IsA	Synonym
game:play			IsA	Synonym
point:view			IsA	Synonym
heel:foot			IsA	PartOf
middle:side			IsA	Antonym
song:title			IsA	HasA
language:tongue			IsA	Synonym
book:paper			IsA	MadeOf
road:place			IsA	IsA
student:professor			IsA	Antonym
eye:face			IsA	PartOf
sea:place			IsA	IsA
basement:house			IsA	PartOf
house:garden			IsA	HasA
computer:mouse			IsA	HasA
life:soul			IsA	Synonym
tour:travel			IsA	IsA
east:west			IsA	Antonym
order:state			IsA	IsA
bedroom:house			IsA	PartOf
room:wall			IsA	HasA
enemy:friend			IsA	Antonym
world:mountain			IsA	HasA
exercise:fun			IsA	HasProperty
function:purpose			IsA	Synonym
future:present			IsA	Antonym
tax:money			IsA	MadeOf
person:kind			IsA	HasProperty
line:poem			IsA	PartOf
box:something			IsA	HasA
size:volume			IsA	Synonym
child:parent			IsA	Antonym
case:cover			IsA	IsA
milk:water			IsA	Antonym
bread:meat			IsA	Antonym
article:document			IsA	PartOf
river:sea			IsA	Antonym
choice:range			IsA	Synonym
network:business			IsA	IsA
thumb:finger			IsA	IsA
relationship:state			IsA	IsA
paper:light			IsA	HasProperty
chapter:text			IsA	PartOf
sentence:word			IsA	HasA
practice:theory			IsA	Antonym
rain:water			IsA	IsA
warmth:comfort			IsA	HasProperty
letter:word			IsA	PartOf
bird:animal			IsA	IsA
trust:faith			IsA	PartOf
pen:ink			IsA	HasA
car:new			IsA	HasProperty
song:sound			IsA	IsA
football:ball			IsA	Synonym
balance:account			IsA	PartOf
copy:image			IsA	Synonym
castle:place			IsA	IsA
top:foot			IsA	Antonym
drive:work			IsA	IsA
light:energy			IsA	IsA
child:parent			IsA	HasA
faith:religion			IsA	Synonym
subject:sentence			IsA	PartOf
radio:television			IsA	Antonym
church:altar			IsA	HasA
friend:person			IsA	HasProperty
tea:food			IsA	IsA
room:chair			IsA	HasA
circle:triangle			IsA	Antonym
play:fun			IsA	IsA
air:oxygen			IsA	MadeOf
blue:orange			IsA	Antonym
dream:reality			IsA	Antonym
play:drama			IsA	Synonym
relief:aid			IsA	IsA
home:street			IsA	Antonym
divorce:marriage			IsA	Antonym
nation:country			IsA	IsA
aid:help			IsA	Synonym
parent:family			IsA	IsA
atom:molecule			IsA	PartOf
date:point			IsA	IsA
waste:rubbish			IsA	Synonym
patient:person			IsA	IsA
shop:place			IsA	IsA
sheet:page			IsA	Synonym
faith:trust			IsA	IsA
person:information			IsA	HasA
brain:head			IsA	PartOf
fruit:food			IsA	IsA
city:town			IsA	Synonym
dinner:party			IsA	IsA
road:traffic			IsA	HasA
person:hand			IsA	HasA
day:morning			IsA	Antonym
image:figure			IsA	Synonym
information:book			IsA	PartOf
country:border			IsA	HasA
sun:star			IsA	HasProperty
touch:contact			IsA	HasProperty
heart:muscle			IsA	MadeOf
home:house			IsA	Synonym
knowledge:science			IsA	Synonym
cell:body			IsA	PartOf
use:benefit			IsA	Synonym
costume:dress			IsA	IsA
team:individual			IsA	Antonym
family:fun			IsA	HasProperty
home:bedroom			IsA	HasA
column:table			IsA	PartOf
rock:music			IsA	IsA
material:information			IsA	IsA
noise:sound			IsA	HasProperty
land:earth			IsA	PartOf
music:speech			IsA	Antonym
police:law			IsA	Synonym
father:family			IsA	PartOf
box:food			IsA	HasA
rain:sun			IsA	Antonym
child:person			IsA	IsA
order:direction			IsA	Synonym
computer:virus			IsA	HasA
customer:person			IsA	IsA
oil:vinegar			IsA	Antonym
blood:body			IsA	PartOf
line:text			IsA	IsA
water:weight			IsA	HasA
face:body			IsA	PartOf
oxygen:water			IsA	PartOf
window:house			IsA	PartOf
tree:forest			IsA	PartOf
fine:good			IsA	Synonym
baby:love			IsA	Synonym
china:asia			IsA	PartOf
house:floor			IsA	HasA
market:business			IsA	IsA
baby:girl			IsA	IsA
cookie:text			IsA	IsA
everything:matter			IsA	MadeOf
war:fight			IsA	IsA
work:practice			IsA	Synonym
news:history			IsA	Antonym
book:collection			IsA	IsA
house:furniture			IsA	HasA
female:male			IsA	Antonym
department:place			IsA	IsA
steam:water			IsA	Antonym
letter:alphabet			IsA	PartOf
pupil:class			IsA	PartOf
neck:body			IsA	PartOf
link:chain			IsA	PartOf
letter:document			IsA	IsA
entertainment:fun			IsA	HasProperty
toilet:bathroom			IsA	Synonym
world:country			IsA	MadeOf
village:town			IsA	IsA
face:nose			IsA	HasA
price:free			IsA	Antonym
john:man			IsA	Synonym
idea:image			IsA	Synonym
box:case			IsA	Synonym
time:pass			IsA	HasProperty
window:wall			IsA	Antonym
country:government			IsA	HasA
home:residence			IsA	Synonym
lunch:meal			IsA	IsA
party:work			IsA	Antonym
 Test Accuracy :23.665893271461716
 Epoch :6, 	Average cost:0.22386823539380674

 Dev Accuracy : 21.678321678321677
 Average Dev Cost : 
 1.9754
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
dog:tail			IsA	HasA
floor:carpet			IsA	Antonym
minister:work			IsA	IsA
dog:pet			IsA	IsA
college:school			IsA	Synonym
keyboard:key			IsA	HasA
steam:water			IsA	MadeOf
woman:job			IsA	HasA
bedroom:floor			IsA	HasA
cell:tissue			IsA	PartOf
car:bike			IsA	Antonym
room:house			IsA	PartOf
beach:place			IsA	IsA
meat:fat			IsA	HasA
air:earth			IsA	Antonym
story:interest			IsA	HasProperty
author:book			IsA	PartOf
purpose:plan			IsA	Synonym
moon:sun			IsA	Antonym
house:kitchen			IsA	HasA
time:everything			IsA	IsA
sport:entertainment			IsA	IsA
music:entertainment			IsA	PartOf
time:fleet			IsA	HasProperty
score:number			IsA	IsA
sport:club			IsA	IsA
day:night			IsA	Antonym
design:pattern			IsA	Synonym
book:library			IsA	PartOf
screen:television			IsA	PartOf
soldier:war			IsA	PartOf
bill:money			IsA	IsA
sky:sea			IsA	Antonym
arch:bridge			IsA	PartOf
earth:land			IsA	Synonym
movie:story			IsA	HasA
room:home			IsA	IsA
race:fun			IsA	HasProperty
support:pressure			IsA	Antonym
cast:film			IsA	Entails
increase:rise			IsA	Synonym
navy:marine			IsA	Antonym
joy:pain			IsA	Antonym
friend:person			IsA	IsA
gun:knife			IsA	Antonym
sound:vision			IsA	Antonym
work:tax			IsA	HasProperty
bank:work			IsA	IsA
house:door			IsA	HasA
set:number			IsA	HasA
table:text			IsA	PartOf
nice:france			IsA	PartOf
order:class			IsA	Synonym
trade:exchange			IsA	IsA
family:order			IsA	PartOf
university:college			IsA	IsA
point:time			IsA	Synonym
word:dictionary			IsA	PartOf
mouth:head			IsA	PartOf
staff:school			IsA	MemberOf
disease:health			IsA	Antonym
spring:season			IsA	IsA
night:time			IsA	IsA
tour:france			IsA	PartOf
book:text			IsA	IsA
faith:belief			IsA	Synonym
music:mood			IsA	HasA
head:foot			IsA	Antonym
memory:computer			IsA	PartOf
nation:country			IsA	Synonym
wood:material			IsA	IsA
key:door			IsA	PartOf
player:team			IsA	PartOf
country:town			IsA	Antonym
spirit:person			IsA	IsA
person:friend			IsA	HasA
hand:finger			IsA	HasA
music:fun			IsA	HasProperty
balance:account			IsA	Synonym
article:newspaper			IsA	PartOf
crime:increase			IsA	HasProperty
human:social			IsA	HasProperty
support:act			IsA	IsA
furniture:wood			IsA	MadeOf
school:place			IsA	IsA
chapter:book			IsA	PartOf
wind:rain			IsA	Antonym
tree:forest			IsA	MemberOf
apartment:house			IsA	IsA
life:good			IsA	HasProperty
party:fun			IsA	IsA
island:beach			IsA	HasA
person:parent			IsA	HasA
husband:family			IsA	IsA
water:boil			IsA	HasProperty
home:school			IsA	Antonym
pot:water			IsA	HasA
book:knowledge			IsA	IsA
fire:ice			IsA	Antonym
wife:family			IsA	PartOf
death:war			IsA	PartOf
court:room			IsA	IsA
team:person			IsA	MadeOf
student:teacher			IsA	Antonym
coffee:water			IsA	MadeOf
ceiling:floor			IsA	Antonym
door:car			IsA	PartOf
market:industry			IsA	IsA
word:speech			IsA	IsA
adult:child			IsA	Antonym
car:window			IsA	HasA
love:care			IsA	IsA
kingdom:king			IsA	HasA
river:water			IsA	MadeOf
account:statement			IsA	Synonym
john:son			IsA	Synonym
college:university			IsA	MemberOf
problem:solution			IsA	Antonym
music:television			IsA	Antonym
computer:software			IsA	HasA
heart:muscle			IsA	IsA
head:person			IsA	PartOf
work:book			IsA	IsA
power:control			IsA	Synonym
night:dark			IsA	IsA
head:top			IsA	IsA
court:government			IsA	IsA
fear:safety			IsA	Antonym
north:west			IsA	Antonym
ride:park			IsA	Antonym
computer:machine			IsA	Synonym
record:cd			IsA	Antonym
food:taste			IsA	HasA
god:great			IsA	HasProperty
bread:butter			IsA	Antonym
function:part			IsA	Synonym
money:paper			IsA	MadeOf
person:water			IsA	MadeOf
soldier:army			IsA	PartOf
music:guitar			IsA	MadeOf
order:community			IsA	Synonym
computer:machine			IsA	HasProperty
hall:place			IsA	IsA
house:bedroom			IsA	HasA
blood:water			IsA	HasA
meat:food			IsA	IsA
man:wife			IsA	Antonym
pay:payment			IsA	IsA
organ:body			IsA	PartOf
note:music			IsA	PartOf
state:population			IsA	HasA
person:group			IsA	Antonym
present:time			IsA	IsA
world:water			IsA	HasA
library:collection			IsA	IsA
eye:lens			IsA	HasA
house:window			IsA	HasA
stage:screen			IsA	Antonym
letter:mail			IsA	PartOf
bottle:glass			IsA	MadeOf
parent:family			IsA	MemberOf
rain:snow			IsA	Antonym
door:window			IsA	Antonym
pass:travel			IsA	IsA
head:table			IsA	PartOf
finger:thumb			IsA	Antonym
shower:rain			IsA	Synonym
story:newspaper			IsA	PartOf
food:meat			IsA	MadeOf
rest:peace			IsA	Synonym
wall:room			IsA	PartOf
man:nature			IsA	PartOf
head:tail			IsA	Antonym
sugar:juice			IsA	PartOf
person:god			IsA	HasProperty
weapon:war			IsA	PartOf
nature:industry			IsA	Antonym
picture:book			IsA	PartOf
japan:country			IsA	IsA
page:text			IsA	HasA
fire:light			IsA	HasProperty
army:navy			IsA	Antonym
car:fun			IsA	HasProperty
crime:act			IsA	IsA
company:place			IsA	IsA
data:bit			IsA	MadeOf
heel:toe			IsA	Antonym
tool:work			IsA	IsA
end:middle			IsA	Antonym
student:person			IsA	IsA
book:volume			IsA	Synonym
race:time			IsA	HasProperty
action:movement			IsA	Synonym
world:experience			IsA	IsA
snow:weather			IsA	PartOf
room:space			IsA	Synonym
temperature:weather			IsA	PartOf
power:business			IsA	IsA
milk:cheese			IsA	Antonym
house:wall			IsA	HasA
branch:tree			IsA	PartOf
health:death			IsA	Antonym
base:top			IsA	Antonym
union:place			IsA	IsA
army:war			IsA	PartOf
steel:iron			IsA	MadeOf
metal:plastic			IsA	Antonym
actor:actress			IsA	Synonym
row:table			IsA	PartOf
rain:water			IsA	MadeOf
string:line			IsA	Synonym
person:belief			IsA	HasA
disease:illness			IsA	IsA
book:idea			IsA	HasA
food:life			IsA	PartOf
beer:water			IsA	HasA
credit:payment			IsA	IsA
tongue:mouth			IsA	PartOf
library:book			IsA	HasA
act:performance			IsA	Synonym
son:child			IsA	IsA
lake:water			IsA	MadeOf
noise:sound			IsA	Synonym
boy:girl			IsA	Antonym
scene:film			IsA	PartOf
call:text			IsA	Antonym
report:story			IsA	IsA
life:fun			IsA	HasProperty
theory:fact			IsA	Antonym
fun:life			IsA	PartOf
line:circle			IsA	Antonym
adult:person			IsA	IsA
house:community			IsA	IsA
mark:design			IsA	IsA
bone:muscle			IsA	Antonym
cloud:sun			IsA	Antonym
work:use			IsA	IsA
land:soil			IsA	Synonym
map:plan			IsA	Synonym
life:experience			IsA	IsA
time:newspaper			IsA	IsA
world:ocean			IsA	HasA
america:president			IsA	HasA
school:out			IsA	HasProperty
mind:matter			IsA	Antonym
peace:war			IsA	Antonym
word:letter			IsA	MadeOf
organ:instrument			IsA	IsA
floor:room			IsA	PartOf
sheet:paper			IsA	IsA
stone:water			IsA	Antonym
paper:article			IsA	IsA
data:information			IsA	Synonym
river:land			IsA	Antonym
paper:metal			IsA	Antonym
word:letter			IsA	HasA
information:democracy			IsA	IsA
world:place			IsA	IsA
car:wheel			IsA	HasA
card:paper			IsA	MadeOf
religion:science			IsA	Antonym
practice:exercise			IsA	Synonym
garden:house			IsA	Antonym
head:human			IsA	PartOf
child:girl			IsA	Synonym
game:play			IsA	Synonym
point:view			IsA	Synonym
heel:foot			IsA	PartOf
middle:side			IsA	Antonym
song:title			IsA	HasA
language:tongue			IsA	Synonym
book:paper			IsA	MadeOf
road:place			IsA	IsA
student:professor			IsA	Antonym
eye:face			IsA	PartOf
sea:place			IsA	IsA
basement:house			IsA	PartOf
house:garden			IsA	HasA
computer:mouse			IsA	HasA
life:soul			IsA	Synonym
tour:travel			IsA	IsA
east:west			IsA	Antonym
order:state			IsA	IsA
bedroom:house			IsA	PartOf
room:wall			IsA	HasA
enemy:friend			IsA	Antonym
world:mountain			IsA	HasA
exercise:fun			IsA	HasProperty
function:purpose			IsA	Synonym
future:present			IsA	Antonym
tax:money			IsA	MadeOf
person:kind			IsA	HasProperty
line:poem			IsA	PartOf
box:something			IsA	HasA
size:volume			IsA	Synonym
child:parent			IsA	Antonym
case:cover			IsA	IsA
milk:water			IsA	Antonym
bread:meat			IsA	Antonym
article:document			IsA	PartOf
river:sea			IsA	Antonym
choice:range			IsA	Synonym
network:business			IsA	IsA
