

Training : at 	1526657285.113383
 Epoch :0, 	Average cost:2.1834128344500505

 Dev Accuracy : 20.97902097902098
 Average Dev Cost : 
 2.1802
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
stage:screen			IsA	Antonym
ship:vessel			IsA	IsA
capital:city			IsA	IsA
tax:money			IsA	MadeOf
book:magazine			IsA	IsA
staff:school			IsA	MemberOf
war:violence			IsA	MadeOf
bedroom:house			IsA	PartOf
child:person			IsA	IsA
part:whole			IsA	PartOf
word:letter			IsA	HasA
gas:oil			IsA	Antonym
story:newspaper			IsA	PartOf
mind:brain			IsA	Synonym
point:place			IsA	Synonym
toilet:room			IsA	IsA
work:practice			IsA	Synonym
morning:night			IsA	Antonym
island:place			IsA	IsA
men:woman			IsA	Antonym
bridge:stone			IsA	MadeOf
past:life			IsA	PartOf
sheet:page			IsA	Synonym
glass:window			IsA	PartOf
benefit:help			IsA	Synonym
test:practice			IsA	Antonym
house:light			IsA	HasA
heart:love			IsA	Synonym
water:oxygen			IsA	HasA
world:material			IsA	MadeOf
down:up			IsA	Antonym
team:individual			IsA	Antonym
time:everything			IsA	IsA
chicken:egg			IsA	Antonym
air:gas			IsA	MadeOf
bill:money			IsA	IsA
enemy:friend			IsA	Antonym
control:power			IsA	IsA
question:problem			IsA	Synonym
fire:water			IsA	Antonym
lease:rent			IsA	Synonym
pay:payment			IsA	IsA
minister:work			IsA	IsA
power:weight			IsA	Synonym
baby:love			IsA	Synonym
box:case			IsA	Synonym
sentence:word			IsA	HasA
play:drama			IsA	Synonym
king:queen			IsA	Antonym
disease:illness			IsA	Synonym
rest:place			IsA	Synonym
age:change			IsA	IsA
juice:fruit			IsA	MadeOf
sole:foot			IsA	PartOf
organ:instrument			IsA	IsA
rest:peace			IsA	Synonym
wood:material			IsA	IsA
nation:state			IsA	Synonym
river:water			IsA	MadeOf
high:low			IsA	Antonym
touch:contact			IsA	HasProperty
child:parent			IsA	HasA
game:action			IsA	IsA
music:information			IsA	HasA
breast:chicken			IsA	PartOf
science:fun			IsA	HasProperty
death:life			IsA	PartOf
problem:solution			IsA	Antonym
shower:rain			IsA	IsA
life:experience			IsA	IsA
hospital:patient			IsA	HasA
book:text			IsA	HasA
party:event			IsA	IsA
bedroom:bathroom			IsA	Antonym
continent:country			IsA	HasA
soldier:army			IsA	PartOf
program:performance			IsA	IsA
function:use			IsA	Synonym
part:share			IsA	Synonym
coffee:tea			IsA	Antonym
road:place			IsA	IsA
fact:album			IsA	IsA
house:window			IsA	HasA
head:animal			IsA	PartOf
book:paper			IsA	MadeOf
company:business			IsA	Synonym
person:belief			IsA	HasA
purpose:plan			IsA	Synonym
child:parent			IsA	Antonym
person:race			IsA	Synonym
heart:spirit			IsA	Synonym
movie:story			IsA	HasA
drive:power			IsA	IsA
apartment:kitchen			IsA	HasA
science:interest			IsA	HasProperty
football:ball			IsA	IsA
age:life			IsA	PartOf
bed:bedroom			IsA	PartOf
head:top			IsA	IsA
knowledge:information			IsA	Synonym
ice:water			IsA	IsA
park:garden			IsA	Synonym
form:word			IsA	IsA
face:look			IsA	Synonym
garden:home			IsA	Antonym
king:queen			IsA	HasA
sport:fun			IsA	HasProperty
fear:safety			IsA	Antonym
performance:test			IsA	HasProperty
floor:wood			IsA	MadeOf
show:entertainment			IsA	IsA
room:home			IsA	IsA
bread:food			IsA	IsA
action:play			IsA	IsA
pain:illness			IsA	IsA
plant:root			IsA	HasA
report:story			IsA	IsA
sea:beach			IsA	Antonym
stream:water			IsA	HasA
park:mountain			IsA	HasA
performance:show			IsA	IsA
war:violence			IsA	IsA
radio:television			IsA	Antonym
department:place			IsA	IsA
music:tv			IsA	IsA
book:film			IsA	Antonym
state:country			IsA	MemberOf
hotel:business			IsA	IsA
blue:red			IsA	Antonym
garden:yard			IsA	IsA
idea:image			IsA	Synonym
deck:ship			IsA	PartOf
police:government			IsA	PartOf
football:ball			IsA	Synonym
shop:buy			IsA	IsA
faith:trust			IsA	Synonym
death:life			IsA	Antonym
book:information			IsA	HasA
board:table			IsA	Synonym
purpose:effect			IsA	Synonym
history:future			IsA	Antonym
movement:change			IsA	IsA
car:traffic			IsA	PartOf
life:experience			IsA	Synonym
sea:water			IsA	MadeOf
grass:water			IsA	Antonym
captain:team			IsA	PartOf
wall:house			IsA	PartOf
japan:asia			IsA	PartOf
question:statement			IsA	Antonym
play:fun			IsA	IsA
person:individual			IsA	IsA
account:record			IsA	Synonym
head:body			IsA	PartOf
deal:trade			IsA	Synonym
sheet:paper			IsA	IsA
land:water			IsA	Antonym
star:sun			IsA	IsA
range:scale			IsA	IsA
trade:commerce			IsA	IsA
screen:television			IsA	PartOf
freedom:liberty			IsA	Synonym
cotton:wool			IsA	Antonym
growth:increase			IsA	Synonym
point:mark			IsA	Synonym
paper:metal			IsA	Antonym
dance:art			IsA	IsA
action:movement			IsA	Synonym
body:spirit			IsA	Antonym
bedroom:bed			IsA	HasA
department:division			IsA	IsA
screen:tv			IsA	PartOf
nothing:something			IsA	Antonym
book:idea			IsA	HasA
green:place			IsA	IsA
article:newspaper			IsA	PartOf
family:order			IsA	MemberOf
space:time			IsA	Antonym
earth:moon			IsA	HasA
school:department			IsA	Synonym
trade:business			IsA	IsA
dog:tail			IsA	HasA
computer:software			IsA	HasA
health:sickness			IsA	Antonym
woman:breast			IsA	HasA
car:train			IsA	MemberOf
meal:food			IsA	HasA
history:story			IsA	Synonym
record:information			IsA	HasA
side:face			IsA	Synonym
university:school			IsA	IsA
side:edge			IsA	Synonym
war:violence			IsA	HasA
love:care			IsA	IsA
library:place			IsA	IsA
staff:club			IsA	Synonym
animal:vegetable			IsA	Antonym
page:text			IsA	HasA
car:new			IsA	HasProperty
history:present			IsA	Antonym
life:world			IsA	Synonym
country:government			IsA	HasA
computer:virus			IsA	HasA
hair:head			IsA	PartOf
church:altar			IsA	HasA
television:tv			IsA	Synonym
hall:room			IsA	Antonym
action:act			IsA	IsA
power:control			IsA	Synonym
book:literature			IsA	IsA
person:friend			IsA	HasA
car:window			IsA	HasA
football:game			IsA	IsA
nature:life			IsA	HasA
air:oxygen			IsA	MadeOf
party:work			IsA	Antonym
link:part			IsA	Synonym
sugar:juice			IsA	PartOf
time:pass			IsA	HasProperty
computer:hardware			IsA	MadeOf
library:house			IsA	PartOf
part:side			IsA	Synonym
point:mark			IsA	IsA
school:work			IsA	Antonym
battle:war			IsA	PartOf
fun:life			IsA	PartOf
book:collection			IsA	IsA
window:house			IsA	PartOf
button:mouse			IsA	PartOf
water:ice			IsA	Antonym
dinner:party			IsA	IsA
statement:report			IsA	Synonym
set:stage			IsA	IsA
child:family			IsA	PartOf
night:light			IsA	Antonym
price:value			IsA	IsA
doctor:patient			IsA	Antonym
person:one			IsA	HasProperty
hope:fear			IsA	Antonym
earth:land			IsA	Synonym
blood:water			IsA	HasA
action:performance			IsA	Synonym
branch:tree			IsA	PartOf
fireplace:fire			IsA	HasA
water:boil			IsA	HasProperty
fruit:food			IsA	IsA
arm:body			IsA	PartOf
crime:act			IsA	IsA
language:speech			IsA	Synonym
belief:faith			IsA	PartOf
house:place			IsA	IsA
piano:keyboard			IsA	HasA
horse:foot			IsA	HasA
light:energy			IsA	MadeOf
brain:head			IsA	PartOf
country:town			IsA	Antonym
day:morning			IsA	Antonym
sport:club			IsA	IsA
house:white			IsA	HasProperty
i:body			IsA	HasA
residence:house			IsA	IsA
nation:country			IsA	Synonym
father:family			IsA	PartOf
statement:fact			IsA	IsA
department:whole			IsA	Antonym
market:place			IsA	IsA
brain:body			IsA	PartOf
god:good			IsA	HasProperty
water:wood			IsA	Antonym
study:education			IsA	PartOf
book:volume			IsA	Synonym
blue:yellow			IsA	Antonym
road:pavement			IsA	Antonym
seat:car			IsA	PartOf
fire:fireplace			IsA	IsA
bathroom:bath			IsA	Synonym
divorce:separation			IsA	IsA
person:religion			IsA	HasProperty
pen:ink			IsA	HasA
earth:atmosphere			IsA	HasA
bottle:beer			IsA	HasA
day:night			IsA	Antonym
church:temple			IsA	Antonym
wall:room			IsA	PartOf
noise:sound			IsA	Synonym
land:sea			IsA	Antonym
sky:cloud			IsA	HasA
address:letter			IsA	PartOf
play:work			IsA	Antonym
ear:eye			IsA	Antonym
light:knowledge			IsA	Synonym
parent:person			IsA	IsA
trunk:tree			IsA	PartOf
shop:place			IsA	IsA
car:door			IsA	HasA
payment:charge			IsA	Antonym
state:country			IsA	PartOf
call:order			IsA	IsA
capital:town			IsA	Antonym
work:recreation			IsA	Antonym
gate:wall			IsA	Antonym
computer:mouse			IsA	HasA
actor:film			IsA	PartOf
oil:water			IsA	Antonym
quality:degree			IsA	IsA
page:record			IsA	Synonym
heart:muscle			IsA	MadeOf
house:kitchen			IsA	HasA
liberty:freedom			IsA	IsA
person:brain			IsA	HasA
conflict:peace			IsA	Antonym
water:place			IsA	IsA
pain:life			IsA	PartOf
play:performance			IsA	IsA
 Test Accuracy :24.361948955916475
